5.19671106338501,-6.909560203552246
5.792642116546631,-7.482688903808594
6.939008712768555,-8.563047409057617
8.059184074401855,-9.628556251525879
8.993783950805664,-10.516609191894531
9.478321075439453,-10.992338180541992
10.196390151977539,-11.68288803100586
10.084423065185547,-12.331340789794922
9.685834884643555,-12.084457397460938
9.349267959594727,-12.127166748046875
8.959367752075195,-12.113364219665527
8.726093292236328,-11.883934020996094
8.714700698852539,-12.466397285461426
8.578569412231445,-12.014653205871582
8.707737922668457,-11.803495407104492
8.79244613647461,-11.532526016235352
8.929144859313965,-11.54766845703125
9.160795211791992,-11.787973403930664
9.29836654663086,-12.000984191894531
9.477062225341797,-12.288434028625488
9.620552062988281,-13.131242752075195
9.626130104064941,-13.622091293334961
9.686670303344727,-14.300252914428711
9.759529113769531,-14.752374649047852
10.082273483276367,-14.958357810974121
10.375446319580078,-15.196487426757812
10.677408218383789,-15.271903991699219
11.090738296508789,-15.438953399658203
11.012446403503418,-14.954830169677734
10.825201034545898,-14.551513671875
10.519033432006836,-14.015175819396973
10.352937698364258,-13.62337875366211
10.151089668273926,-13.061698913574219
9.79174518585205,-12.269461631774902
9.739726066589355,-12.116897583007812
9.425056457519531,-11.473580360412598
9.124963760375977,-10.854012489318848
9.443031311035156,-11.158407211303711
9.253924369812012,-10.911003112792969
9.607917785644531,-11.43742561340332
9.655006408691406,-11.445571899414062
10.004656791687012,-12.11828899383545
10.488229751586914,-12.911114692687988
10.78341293334961,-13.39190673828125
11.28702449798584,-14.1106538772583
11.448040008544922,-14.801822662353516
11.378938674926758,-15.065252304077148
10.786120414733887,-14.79422378540039
10.355732917785645,-14.285136222839355
9.971206665039062,-13.78388500213623
9.682308197021484,-13.38896369934082
9.062033653259277,-12.253377914428711
9.016410827636719,-12.319442749023438
9.041900634765625,-12.377185821533203
9.054790496826172,-11.953063011169434
8.832197189331055,-11.026514053344727
9.649717330932617,-12.01278305053711
9.794727325439453,-11.5123872756958
9.821640014648438,-11.304176330566406
9.693819046020508,-11.128652572631836
9.093339920043945,-10.504642486572266
7.69417667388916,-9.170347213745117
6.058867454528809,-7.669458389282227
5.036041259765625,-6.7260847091674805
3.9172229766845703,-5.703397750854492
2.8467841148376465,-4.720602035522461
2.6378867626190186,-4.528441429138184
1.7019591331481934,-3.650367021560669
2.330760955810547,-4.242147445678711
2.3585364818573,-4.267831802368164
3.5746188163757324,-5.40142297744751
5.793511867523193,-7.655628204345703
5.7027106285095215,-7.588655471801758
5.497248649597168,-7.386391639709473
5.925924777984619,-7.7891340255737305
6.049661159515381,-7.9251604080200195
6.003063201904297,-7.890743255615234
5.877327919006348,-7.808320999145508
5.897887229919434,-7.856408596038818
6.005125999450684,-7.979709625244141
6.328935623168945,-8.30447769165039
6.859306335449219,-8.860595703125
7.693809509277344,-9.924949645996094
8.218073844909668,-11.090338706970215
8.771023750305176,-11.973958969116211
9.24319076538086,-12.738048553466797
9.796205520629883,-13.670409202575684
10.32171630859375,-14.230180740356445
10.680404663085938,-14.363924026489258
10.66428279876709,-14.121110916137695
10.56627082824707,-13.415179252624512
10.212751388549805,-11.451249122619629
9.506994247436523,-9.475286483764648
8.888725280761719,-7.983643054962158
8.077009201049805,-7.050713062286377
7.710953712463379,-6.840826034545898
7.383996963500977,-7.051851272583008
6.976132392883301,-6.808200359344482
6.408144474029541,-7.254403114318848
5.806706428527832,-7.610321998596191
5.684826850891113,-7.563581466674805
5.79646635055542,-7.661012649536133
5.783150672912598,-7.639453411102295
5.898484230041504,-7.753793716430664
5.883817672729492,-7.748941898345947
6.104073524475098,-7.9726104736328125
6.399168968200684,-8.272644996643066
6.577568054199219,-8.469243049621582
6.715978622436523,-8.608537673950195
6.370053291320801,-8.24633502960205
6.341506004333496,-8.213953018188477
6.3623809814453125,-8.217133522033691
6.1333537101745605,-7.958885192871094
6.217784881591797,-8.030668258666992
6.400156021118164,-8.183349609375
6.025445938110352,-7.863677978515625
5.636465072631836,-7.540621280670166
5.629528522491455,-6.832627296447754
6.350223064422607,-6.091410160064697
7.1225996017456055,-5.2951860427856445
7.98809289932251,-5.232237339019775
8.595996856689453,-5.8711395263671875
10.006128311157227,-7.276254177093506
10.531578063964844,-8.249215126037598
10.722140312194824,-8.860441207885742
10.818207740783691,-9.368061065673828
9.66104507446289,-6.954220771789551
8.182546615600586,-5.568415641784668
7.581037521362305,-4.98551607131958
7.160494327545166,-5.200943946838379
6.821468353271484,-5.484011650085449
6.385881423950195,-5.854968547821045
5.35180139541626,-6.115387916564941
3.618868350982666,-5.48361873626709
3.337556838989258,-5.188899040222168
2.855461835861206,-4.703179359436035
2.631882667541504,-4.498952388763428
3.443882942199707,-5.271258354187012
3.8905303478240967,-5.71511697769165
4.375998020172119,-6.190281867980957
4.727223873138428,-6.534113883972168
5.0805463790893555,-6.943029880523682
5.343281269073486,-7.221370220184326
3.192305564880371,-0.7414455413818359
3.4054088592529297,-0.535181999206543
3.9666941165924072,-0.8830184936523438
4.444268226623535,-1.154799461364746
4.56643009185791,-1.0785551071166992
4.774960994720459,-1.0246925354003906
4.661247730255127,-0.9991230964660645
4.364488124847412,-1.0889630317687988
3.845069646835327,-1.139418601989746
2.451108694076538,-0.7657718658447266
1.874535083770752,-1.0769476890563965
1.4390428066253662,-1.5076541900634766
2.230919599533081,-2.669426441192627
1.188202142715454,-3.055490016937256
3.194600820541382,-4.990689754486084
4.700837135314941,-6.475111961364746
5.108384609222412,-6.925527572631836
5.733946800231934,-6.396075248718262
6.088464736938477,-6.102530002593994
6.575079917907715,-5.681042671203613
4.421736240386963,-6.258044242858887
4.5250067710876465,-4.276558876037598
5.635041236877441,-3.8470404148101807
3.9486923217773438,-2.512416362762451
3.3989429473876953,-1.8861169815063477
2.8985989093780518,-1.2358484268188477
3.2578535079956055,-1.0086889266967773
2.402529239654541,0.049709320068359375
1.8157234191894531,0.6290998458862305
1.7314307689666748,0.9301862716674805
1.1624436378479004,1.0577287673950195
2.59728741645813,0.21991252899169922
3.8287734985351562,-0.3085622787475586
