0.5231793570815045,0.8413609893187083,0.0062848357216475,10.0
0.9813875948681404,0.6987154018802474,0.3759200281461689,12.0
0.6557074525727602,0.4882738130481661,0.6373647694048554,4.0
0.7081623101047159,0.888903921073938,0.0538773825209601,11.0
0.661381264754692,0.4743422592003585,0.6268691430718132,4.0
0.573693961235971,0.4163308336230373,0.9696826237321092,14.0
0.7122834189773535,0.9687943959159212,0.0565066619792696,11.0
0.6596368855084414,0.9077881662860928,0.3380312328000721,2.0
0.5355705546786443,0.4312301732949982,0.980107260903036,14.0
0.6162150208938164,0.7975276467612739,0.9591195652009324,14.0
0.5251291205144747,0.1671990955613851,0.7235037243385567,5.0
0.7174966833067111,0.4754190172730277,0.4662935176726859,3.0
0.0943412576187444,0.7599891298018352,0.1699288118114646,9.0
0.9659428174235164,0.6560140465732789,0.6363082594258088,13.0
0.0483651824150393,0.6205289013580139,0.2312196772127437,8.0
0.1463789248771706,0.7781658386053857,0.1214805655052754,9.0
0.0269752050428845,0.9774764938381222,0.5148660221851669,7.0
0.4237854464317515,0.9705363560868652,0.0064822413567682,10.0
0.8815534195960619,0.02358294337096,0.1842302277043995,11.0
0.0120163329849115,0.6912649222178718,0.4503179465510624,7.0
0.9476627153241628,0.4250391678421623,0.6738613059117385,13.0
0.9885901468888724,0.9792789913333098,0.5033320839216475,12.0
0.6139935327748529,0.4124191096247965,0.6716763710397177,4.0
0.679308641198258,0.7154193700966922,0.597781992918872,4.0
0.5524341557885744,0.1565989149579034,0.2620176253884321,1.0
0.3213595892755408,0.7866558296679105,0.7488963279725499,6.0
0.5612244768485076,0.8870036045829596,0.7066092029713026,5.0
0.0351297154195792,0.3355278154984468,0.2656042018166308,8.0
0.7151371931849775,0.8058447491810351,0.4774963645419198,3.0
0.1828157321940481,0.891265609686179,0.6917302853201771,6.0
0.4626339382018535,0.3246862508377421,0.7422274342285514,5.0
0.7046532042158202,0.9818187383839028,0.5464082258179926,3.0
0.9759453242966462,0.7425969836356383,0.3530470361755785,12.0
0.7056751998622791,0.4237760466888075,0.527297202059093,3.0
0.1484427634328708,0.6262296862932578,0.6788604515564138,6.0
0.5124598178045546,0.845562062800882,0.2534769267425594,1.0
0.6011014599946939,0.7895155256438963,0.0232440717971917,10.0
0.1592140350443104,0.3157305966777666,0.6811769350191118,6.0
0.5493883266451963,0.2837726011481301,0.7129469733439951,5.0
0.0592004432978811,0.7121704588487203,0.2206884636092152,8.0
0.5620679839715493,0.4555798902609811,0.7072195612167385,5.0
0.0400134271880795,0.9209399921294836,0.5443295272978913,7.0
0.4580876862473997,0.0272839905171679,0.2473989726592987,1.0
0.1365164038067799,0.3396346615755574,0.6681255666793908,6.0
0.7635595229171702,0.0501103045310564,0.0901936488133385,11.0
0.6209257062766527,0.2592206891628209,0.6654997044440483,4.0
0.5561970972666908,0.5320558342349716,0.2639867668388878,1.0
0.5601560861998544,0.7640114377949534,0.0095502397194945,10.0
0.0405917779570718,0.8155664100093836,0.2480128924273428,8.0
0.4822152961578053,0.7944588236305785,0.7352702537072211,5.0
0.5000965167616008,0.7887491607414651,0.2524703989886683,1.0
0.191998595532835,0.6565190987176412,0.7019219292376597,6.0
0.6351447025809711,0.4092406351938884,0.6563175069769447,4.0
0.7471105571024119,0.8979969078724751,0.894732994520224,14.0
0.6930229179044335,0.1776749683926772,0.047627280477368,11.0
0.7159466897673255,0.4502814535500956,0.4657164712394255,3.0
0.7638927323624729,0.6750906445585536,0.0835176800030607,11.0
0.0229557349102529,0.1897186007968569,0.3053926479863621,8.0
0.6258942479077086,0.590394750054758,0.9525863893361834,14.0
0.9285010753352811,0.6358260747924389,0.2421753927062217,12.0
0.9868062053588492,0.0480957809339707,0.4101957909827862,12.0
0.1933263551435892,0.2531104916606436,0.703805412970429,6.0
0.1430897216962336,0.272749782612442,0.6706568858022669,6.0
0.1153624953830199,0.2865359930229293,0.6494937385125662,7.0
0.3453958448401052,0.0501786022124392,0.7518232562480496,6.0
0.9940937598503962,0.5983690788884819,0.4808065246773704,12.0
0.0173512766079885,0.8440363517132241,0.4879717578062918,7.0
0.6027125456022283,0.0377382520184004,0.2853445753577425,2.0
0.6785870416343907,0.7372133040197556,0.5992174530681016,4.0
0.8377190437963171,0.5782437241933619,0.139612537836398,11.0
0.8139000608297792,0.5206356095302659,0.1208225035051129,11.0
0.7104693150217468,0.1418224485781154,0.4448896965942563,3.0
0.523407704480002,0.6172767366445362,0.2536484461399417,1.0
0.6430068927504096,0.1053558984228482,0.3206196026388617,2.0
0.7108181517698104,0.7382935266483692,0.9169676695552336,14.0
0.0444731099383148,0.0300029907593576,0.5553382737379513,7.0
0.6636380596722509,0.9121319274930088,0.3359426654801619,2.0
0.0637557960410895,0.4174266719457814,0.5846697407777995,7.0
0.189498940750644,0.1537498622169991,0.6985066645400615,6.0
0.5583132883099003,0.4835367609485085,0.7129861172757122,5.0
0.6894765205512041,0.3314858027630974,0.5768297246792945,4.0
0.6120273122750595,0.6408588791824346,0.2955580930157425,2.0
0.9340128495867946,0.7247085643666767,0.6997355687532616,13.0
